Date,AAPL,MSFT,NVDA,TSLA,AMZN,GOOGL,META,BRK-B,JNJ
2024-06-14,210.8592071533203,183.66000366210938,405.5400085449219,175.54205322265625,138.3026123046875,501.2623596191406,436.6660461425781,131.8164520263672,178.00999450683594
2024-06-17,215.00714111328125,184.05999755859375,407.32000732421875,175.98886108398438,138.69223022460938,503.7181701660156,442.38861083984375,130.9168701171875,187.44000244140625
2024-06-18,212.6453857421875,182.80999755859375,407.95001220703125,173.8540496826172,138.40713500976562,496.61920166015625,440.38568115234375,135.5146484375,184.86000061035156
2024-06-20,208.0707550048828,186.10000610351562,409.1499938964844,175.0554962158203,140.4312286376953,498.8165283203125,439.7542724609375,130.71697998046875,181.57000732421875
2024-06-21,205.89761352539062,189.0800018310547,409.6199951171875,178.36199951171875,141.3529510498047,491.9363098144531,443.7798156738281,126.50900268554688,183.00999450683594
2024-06-24,206.54258728027344,185.57000732421875,413.9800109863281,177.95489501953125,141.70457458496094,496.0425109863281,441.697998046875,118.05307006835938,182.5800018310547
2024-06-25,207.46546936035156,186.33999633789062,410.9700012207031,182.73094177246094,139.8705596923828,507.6654052734375,444.9342041015625,126.02922821044922,187.35000610351562
2024-06-26,211.61338806152344,193.61000061035156,410.260009765625,182.58200073242188,139.5189666748047,510.1708679199219,446.1280822753906,126.3390884399414,196.3699951171875
2024-06-27,212.4568634033203,197.85000610351562,407.95001220703125,184.10122680664062,138.5496826171875,516.5737915039062,446.808837890625,123.93025207519531,197.4199981689453
2024-06-28,209.0035400390625,193.25,406.79998779296875,180.8642120361328,138.89178466796875,501.32208251953125,440.9875793457031,123.48046875,197.8800048828125
2024-07-01,215.08651733398438,197.1999969482422,405.19000244140625,181.69830322265625,139.15785217285156,501.77935791015625,450.63714599609375,124.24009704589844,209.86000061035156
2024-07-02,218.57948303222656,200.0,407.1000061035156,183.93238830566406,138.76824951171875,506.5716857910156,453.1531066894531,122.61087799072266,231.25999450683594
2024-07-03,219.8496856689453,197.58999633789062,405.7699890136719,184.50831604003906,138.44515991210938,507.0290222167969,454.62322998046875,128.21817016601562,246.38999938964844
2024-07-05,224.60289001464844,200.0,411.1700134277344,189.25457763671875,139.19586181640625,536.8069458007812,461.3226623535156,125.76936340332031,251.52000427246094
2024-07-08,226.07156372070312,199.2899932861328,409.0799865722656,187.69564819335938,138.2455596923828,526.2777709960938,460.020263671875,128.13821411132812,252.94000244140625
2024-07-09,226.9249725341797,199.33999633789062,410.5199890136719,187.64601135253906,139.73753356933594,526.9537963867188,453.40966796875,131.3166961669922,262.3299865722656
2024-07-10,231.1919403076172,199.7899932861328,413.7900085449219,189.83045959472656,141.99916076660156,531.6168212890625,460.0301513671875,134.84498596191406,263.260009765625
2024-07-11,225.82347106933594,195.0500030517578,418.7799987792969,184.2600860595703,142.2557373046875,509.7532653808594,448.63421630859375,127.3386001586914,241.02999877929688
2024-07-12,228.77069091796875,194.49000549316406,424.44000244140625,183.7635955810547,142.42678833007812,496.0027160644531,447.49957275390625,129.17770385742188,248.22999572753906
2024-07-15,232.60105895996094,192.72000122070312,434.4200134277344,185.21328735351562,141.81861877441406,493.3083801269531,447.9040832519531,128.37808227539062,252.63999938964844
2024-07-16,233.01785278320312,193.02000427246094,438.8999938964844,182.62171936035156,143.50059509277344,486.9750061035156,443.52325439453125,126.29910278320312,256.55999755859375
2024-07-17,227.12339782714844,187.92999267578125,445.6099853515625,179.7421875,148.79360961914062,459.334716796875,437.6033020019531,117.93313598632812,248.5
2024-07-18,222.45948791503906,183.75,441.82000732421875,176.43568420410156,147.6912841796875,473.1150817871094,434.495361328125,121.0316390991211,249.22999572753906
2024-07-19,222.58848571777344,183.1300048828125,434.4700012207031,176.4059295654297,146.9976043701172,474.0496826171875,431.27886962890625,117.87316131591797,239.1999969482422
2024-07-22,222.24119567871094,182.5500030517578,435.9800109863281,180.38760375976562,146.56997680664062,484.59869384765625,437.0310363769531,123.48046875,251.50999450683594
2024-07-23,223.28314208984375,186.41000366210938,434.010009765625,180.50674438476562,144.77395629882812,485.8813171386719,438.91558837890625,122.53091430664062,246.3800048828125
2024-07-24,216.86279296875,180.8300018310547,432.79998779296875,171.41139221191406,148.50852966308594,458.618896484375,423.17840576171875,114.19493865966797,215.99000549316406
2024-07-25,215.8208465576172,179.85000610351562,433.2900085449219,166.09918212890625,151.7014617919922,450.8040466308594,412.8184814453125,112.22589111328125,220.25
2024-07-26,216.28724670410156,182.5,437.6600036621094,165.82115173339844,152.65170288085938,463.0234680175781,419.5967712402344,113.00550842285156,219.8000030517578
2024-07-29,216.56509399414062,183.1999969482422,438.30999755859375,168.3332977294922,150.67515563964844,463.0333251953125,421.037353515625,111.53620910644531,232.10000610351562
2024-07-30,217.1207733154297,181.7100067138672,441.260009765625,169.08792114257812,153.30740356445312,460.5278625488281,417.2781677246094,103.68000793457031,222.6199951171875
